,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,income,race,gender,age
1737,0.26043737574552683,168223,0.19011194029850748,10,0.09529741513547181,0.14131218457101657,0.059683794466403164,0,0,40,0,White,Female,38
46062,0.22277227722772278,221167,0.41681304893350063,13,0.08187919463087248,0.03885903265812319,0.10377203096689178,0,0,30,0,White,Female,31
813,0.22277227722772278,198231,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,1,White,Male,61
25852,0.3042345276872964,126446,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.059683794466403164,0,0,30,0,White,Female,49
21466,0.22277227722772278,206861,0.19011194029850748,10,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,20,0,White,Male,21
4949,0.22277227722772278,373099,0.08078602620087336,4,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,61
22481,0.2817650186071239,415847,0.41681304893350063,13,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,40,1,White,Male,37
15322,0.2817650186071239,179824,0.16029239002741155,9,0.04785541555301005,0.11950549450549451,0.10377203096689178,0,0,50,0,White,Male,38
27421,0.22277227722772278,190325,0.04799107142857143,7,0.04785541555301005,0.23184079601990049,0.012466124661246613,0,0,30,0,White,Male,18
36636,0.39166666666666666,32528,0.16029239002741155,9,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,40,1,White,Male,37
27978,0.22277227722772278,213894,0.04799107142857143,7,0.07228915662650602,0.14131218457101657,0.059683794466403164,0,0,40,0,Black,Female,55
24494,0.22277227722772278,108140,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,15024,0,45,1,White,Male,37
5878,0.22277227722772278,216864,0.05337078651685444,5,0.09529741513547181,0.48318462594371997,0.059683794466403164,0,0,40,0,White,Female,30
10273,0.22277227722772278,178596,0.5564263322884012,14,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,45,1,White,Male,52
14606,0.39166666666666666,144949,0.41681304893350063,13,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,40,0,White,Male,31
42847,0.09287257019438445,164940,0.16029239002741155,9,0.07228915662650602,0.09260588657573582,0.059683794466403164,0,0,25,0,Black,Female,30
22192,0.22277227722772278,117210,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,25,0,White,Male,22
24016,0.2817650186071239,179048,0.16029239002741155,9,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,60,0,White,Male,49
7224,0.5527272727272727,186733,0.16029239002741155,9,0.04785541555301005,0.48318462594371997,0.10377203096689178,0,0,50,0,White,Male,27
47460,0.22277227722772278,51262,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,35,0,White,Male,21
18377,0.22277227722772278,125680,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,16,0,Asian-Pac-Islander,Male,26
7200,0.22277227722772278,202450,0.16029239002741155,9,0.09529741513547181,0.23184079601990049,0.012466124661246613,0,0,40,0,White,Male,30
43809,0.22277227722772278,254293,0.0673076923077289,8,0.04785541555301005,0.07142857142857142,0.10377203096689178,0,0,40,0,White,Male,22
37340,0.22277227722772278,184655,0.04799107142857143,7,0.09529741513547181,0.2094017094017094,0.10377203096689178,0,0,50,0,White,Male,35
27373,0.22277227722772278,277647,0.41681304893350063,13,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,40,1,White,Male,40
25552,0.22277227722772278,72593,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,40,0,White,Male,21
20160,0.22277227722772278,128212,0.05204460966835875,3,0.4498151321129047,0.12508784258608574,0.48365465213746855,0,0,40,1,Asian-Pac-Islander,Female,43
27537,0.22277227722772278,223515,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,40,0,White,Male,20
282,0.22277227722772278,145917,0.16029239002741155,9,0.04785541555301005,0.07142857142857142,0.10377203096689178,0,0,25,0,White,Female,23
868,0.39166666666666666,207973,0.7260273972595307,16,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,55,0,White,Male,35
28613,0.22277227722772278,558944,0.08078602620087336,4,0.04785541555301005,0.11950549450549451,0.012466124661246613,0,0,40,0,White,Male,40
37982,0.22277227722772278,391349,0.41681304893350063,13,0.4498151321129047,0.14131218457101657,0.48365465213746855,0,0,40,1,White,Female,26
11169,0.22277227722772278,247328,0.05204460966835875,3,0.04785541555301005,0.2094017094017094,0.10377203096689178,0,0,30,0,White,Male,31
239,0.22277227722772278,103435,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,31
3725,0.09287257019438445,291746,0.0673076923077289,8,0.04785541555301005,0.09260588657573582,0.012466124661246613,0,0,40,0,Black,Male,20
38560,0.5527272727272727,193524,0.19011194029850748,10,0.4498151321129047,0.11950549450549451,0.4505235064668446,0,0,40,1,White,Male,40
19445,0.22277227722772278,173938,0.7628361858190709,15,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,50,1,White,Male,41
46621,0.22277227722772278,70720,0.16029239002741155,9,0.4498151321129047,0.03885903265812319,0.4505235064668446,0,0,78,0,White,Male,57
19651,0.22277227722772278,348739,0.7628361858190709,15,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,60,0,White,Male,38
11518,0.2817650186071239,183081,0.5564263322884012,14,0.04785541555301005,0.2672125046520283,0.10377203096689178,0,0,60,1,White,Male,39
27057,0.5527272727272727,146574,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,1,White,Male,54
43903,0.22277227722772278,165346,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,1,White,Male,44
43379,0.22277227722772278,180758,0.2664041994750656,12,0.04785541555301005,0.23184079601990049,0.10377203096689178,0,0,60,0,White,Male,29
42344,0.22277227722772278,155654,0.16029239002741155,9,0.4498151321129047,0.03885903265812319,0.48365465213746855,0,0,40,0,White,Female,46
18709,0.22277227722772278,154194,0.16029239002741155,9,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,40,0,White,Female,41
28963,0.22277227722772278,357059,0.16029239002741155,9,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,35,0,White,Female,19
11933,0.22277227722772278,249449,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,55,1,White,Male,51
43922,0.26043737574552683,36999,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,75,1,White,Male,41
22732,0.26043737574552683,191779,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,37
5286,0.22277227722772278,68393,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,46,0,White,Female,28
10538,0.3042345276872964,117963,0.41681304893350063,13,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,1,White,Male,34
30707,0.22277227722772278,274451,0.05446293494704992,6,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,16,0,White,Male,67
18526,0.22277227722772278,128143,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,1,White,Male,51
34328,0.2817650186071239,240013,0.5564263322884012,14,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,70,0,White,Male,52
30452,0.22277227722772278,162814,0.16029239002741155,9,0.09529741513547181,0.33127572016460904,0.10377203096689178,0,0,45,0,Black,Male,34
1289,0.26043737574552683,184901,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,1,White,Male,30
47675,0.2817650186071239,147850,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,30,0,White,Male,39
13164,0.22277227722772278,262758,0.2664041994750656,12,0.04785541555301005,0.03885903265812319,0.059683794466403164,0,625,60,0,Black,Male,29
33949,0.3042345276872964,387844,0.0673076923077289,8,0.4498151321129047,0.07142857142857142,0.4505235064668446,0,0,40,0,White,Male,44
28698,0.22277227722772278,405386,0.19011194029850748,10,0.04785541555301005,0.23184079601990049,0.10377203096689178,0,0,28,0,Black,Male,34
43498,0.22277227722772278,276559,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,7688,0,70,1,White,Male,38
36764,0.3042345276872964,146244,0.7260273972595307,16,0.08187919463087248,0.46391076115485563,0.059683794466403164,0,0,40,0,White,Female,79
38896,0.22277227722772278,270151,0.41681304893350063,13,0.04785541555301005,0.2672125046520283,0.10377203096689178,0,0,40,0,White,Female,26
12544,0.22277227722772278,445480,0.0673076923077289,8,0.4498151321129047,0.12508784258608574,0.032577903682719546,0,0,40,0,White,Male,29
6482,0.26043737574552683,342510,0.7260273972595307,16,0.4498151321129047,0.46391076115485563,0.48365465213746855,7688,0,40,1,White,Female,44
24804,0.22277227722772278,114955,0.2664041994750656,12,0.09529741513547181,0.12508784258608574,0.10377203096689178,0,0,40,0,White,Male,34
40175,0.22277227722772278,228372,0.41681304893350063,13,0.09529741513547181,0.2672125046520283,0.059683794466403164,0,0,40,1,White,Male,46
21347,0.22277227722772278,123075,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,50,0,White,Male,45
18562,0.09287257019438445,120243,0.04799107142857143,7,0.04785541555301005,0.09260588657573582,0.012466124661246613,0,0,27,0,White,Male,18
47689,0.22277227722772278,184078,0.2744186046511628,11,0.09529741513547181,0.14131218457101657,0.059683794466403164,0,0,40,0,White,Female,27
15820,0.22277227722772278,210053,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,40,0,White,Female,21
18218,0.22277227722772278,28160,0.41681304893350063,13,0.09398496240910283,0.48318462594371997,0.059683794466403164,0,0,40,0,White,Female,35
38150,0.22277227722772278,150076,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,30,0,White,Male,44
26458,0.22277227722772278,355865,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,50,1,White,Male,60
23958,0.22277227722772278,191893,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,24,0,White,Female,44
34476,0.22277227722772278,22494,0.19011194029850748,10,0.09529741513547181,0.48318462594371997,0.059683794466403164,0,0,40,0,White,Female,36
29007,0.22277227722772278,193820,0.5564263322884012,14,0.04785541555301005,0.46391076115485563,0.012466124661246613,0,0,35,0,White,Female,25
30065,0.09287257019438445,191394,0.7628361858190709,15,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,40,0,White,Male,73
2500,0.22277227722772278,142621,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,40,0,White,Female,27
47644,0.2817650186071239,365110,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,20,0,White,Female,27
6936,0.22277227722772278,30827,0.41681304893350063,13,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,45,1,White,Male,50
20012,0.39166666666666666,203070,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,43,0,White,Male,37
16449,0.22277227722772278,25828,0.04799107142857143,7,0.04785541555301005,0.07142857142857142,0.012466124661246613,0,0,16,0,White,Male,18
45053,0.22277227722772278,160456,0.04799107142857143,7,0.08187919463087248,0.03885903265812319,0.10377203096689178,0,0,40,0,White,Female,67
35140,0.3042345276872964,578377,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.48365465213746855,0,0,40,0,White,Female,36
10659,0.22277227722772278,224566,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,37
46155,0.3042345276872964,214143,0.41681304893350063,13,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,63
23403,0.2817650186071239,245090,0.05337078651685444,5,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,38
12356,0.22277227722772278,32510,0.16029239002741155,9,0.4498151321129047,0.14131218457101657,0.48365465213746855,0,0,15,0,White,Female,28
7575,0.22277227722772278,96415,0.16029239002741155,9,0.08187919463087248,0.03885903265812319,0.059683794466403164,0,0,35,0,Black,Female,55
28352,0.39166666666666666,148153,0.16029239002741155,9,0.4498151321129047,0.07142857142857142,0.4505235064668446,0,0,40,0,Asian-Pac-Islander,Male,27
1048,0.09287257019438445,35855,0.04799107142857143,7,0.04785541555301005,0.09260588657573582,0.012466124661246613,0,0,30,0,White,Male,18
45755,0.22277227722772278,205939,0.41681304893350063,13,0.04785541555301005,0.48318462594371997,0.012466124661246613,2202,0,4,0,White,Male,22
26457,0.22277227722772278,242713,0.0673076923077289,8,0.07228915662650602,0.016401866161656717,0.059683794466403164,0,0,40,0,Black,Female,37
3106,0.22277227722772278,175121,0.19011194029850748,10,0.04785541555301005,0.11950549450549451,0.012466124661246613,0,0,40,0,White,Male,21
26498,0.22277227722772278,133729,0.19011194029850748,10,0.4498151321129047,0.03885903265812319,0.4505235064668446,0,0,17,0,White,Male,49
27525,0.22277227722772278,171116,0.16029239002741155,9,0.09529741513547181,0.03885903265812319,0.012466124661246613,0,0,40,0,White,Female,32
22545,0.22277227722772278,63509,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,1,White,Male,38
38281,0.2817650186071239,198759,0.7628361858190709,15,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,2415,80,1,White,Male,46
32388,0.22277227722772278,116391,0.41681304893350063,13,0.4498151321129047,0.07142857142857142,0.4505235064668446,0,0,40,0,White,Male,41
12266,0.22277227722772278,230824,0.41681304893350063,13,0.04785541555301005,0.23184079601990049,0.10377203096689178,0,0,35,0,White,Male,23
41145,0.22277227722772278,121362,0.19011194029850748,10,0.08187919463087248,0.14131218457101657,0.059683794466403164,0,2258,38,1,White,Female,57
32962,0.2817650186071239,276221,0.05446293494704992,6,0.4498151321129047,0.11950549450549451,0.4505235064668446,0,0,40,0,White,Male,34
32678,0.22277227722772278,107682,0.16029239002741155,9,0.09529741513547181,0.14131218457101657,0.059683794466403164,0,0,48,0,White,Female,47
46215,0.22277227722772278,244087,0.7260273972595307,16,0.4498151321129047,0.46391076115485563,0.4505235064668446,15024,0,50,1,White,Male,62
28728,0.22277227722772278,213955,0.16029239002741155,9,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,2001,40,0,Black,Male,23
29144,0.39166666666666666,399155,0.16029239002741155,9,0.04785541555301005,0.23184079601990049,0.012466124661246613,0,0,40,0,Black,Female,44
16304,0.22277227722772278,117037,0.04799107142857143,7,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,2042,40,0,White,Male,43
7181,0.22277227722772278,136080,0.16029239002741155,9,0.09529741513547181,0.2672125046520283,0.032577903682719546,0,0,31,0,White,Female,51
32502,0.09287257019438445,262062,0.19011194029850748,10,0.04785541555301005,0.09260588657573582,0.012466124661246613,0,0,40,0,White,Female,21
34176,0.2817650186071239,75065,0.0673076923077289,8,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,60,0,Asian-Pac-Islander,Male,44
34126,0.5527272727272727,196123,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,70,1,White,Male,37
12249,0.09287257019438445,168548,0.16029239002741155,9,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,40,0,White,Male,65
2858,0.22277227722772278,197033,0.16029239002741155,9,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,40,0,White,Male,44
10782,0.2817650186071239,112658,0.16029239002741155,9,0.4498151321129047,0.11950549450549451,0.4505235064668446,2653,0,42,0,White,Male,72
21312,0.2817650186071239,147589,0.41681304893350063,13,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,30,1,White,Male,63
32629,0.22277227722772278,262642,0.16029239002741155,9,0.04785541555301005,0.14131218457101657,0.032577903682719546,0,0,40,0,White,Female,57
25848,0.22277227722772278,155261,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,1,White,Male,65
24742,0.22277227722772278,108140,0.41681304893350063,13,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,20,0,White,Male,38
45174,0.22277227722772278,212465,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,37
9193,0.39166666666666666,182470,0.19011194029850748,10,0.4498151321129047,0.2922868741542625,0.4505235064668446,0,0,40,1,White,Male,45
29215,0.22277227722772278,229773,0.16029239002741155,9,0.04785541555301005,0.12508784258608574,0.012466124661246613,0,0,40,0,White,Male,24
32451,0.22277227722772278,47871,0.41681304893350063,13,0.09529741513547181,0.48318462594371997,0.059683794466403164,0,0,50,1,White,Female,39
12385,0.22277227722772278,340917,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,1848,60,1,White,Male,32
24811,0.3042345276872964,304960,0.2664041994750656,12,0.04785541555301005,0.14131218457101657,0.10377203096689178,0,1980,40,0,White,Female,28
7973,0.22277227722772278,67240,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.012466124661246613,0,0,35,0,White,Male,25
31596,0.26043737574552683,165827,0.7260273972595307,16,0.4498151321129047,0.46391076115485563,0.4505235064668446,7688,0,60,1,White,Male,60
